time,rainfall_month_HadGEM2-ES_rcp45
2054-11-30 00:00:00+00:00,0.002773091
2054-12-31 00:00:00+00:00,0.31812266
2055-01-31 00:00:00+00:00,0.25154713
2055-02-28 00:00:00+00:00,2.0968108
2055-03-31 00:00:00+00:00,0.032077726
2055-04-30 00:00:00+00:00,0.19339444
2055-05-31 00:00:00+00:00,0.0074229767
2055-06-30 00:00:00+00:00,0.014028648
2055-07-31 00:00:00+00:00,0.102837026
2055-08-31 00:00:00+00:00,1.2626773
2055-09-30 00:00:00+00:00,0.058208093
2055-10-31 00:00:00+00:00,0.039237764
2055-11-30 00:00:00+00:00,0.4239446
2055-12-31 00:00:00+00:00,0.34595793
2056-01-31 00:00:00+00:00,0.102625825
2056-02-29 00:00:00+00:00,0.51301074
