time,rainfall_month_CanESM2_rcp85
2050-06-30 00:00:00+00:00,0.00030085962
2050-07-31 00:00:00+00:00,1.250603
2050-08-31 00:00:00+00:00,1.0155231
2050-09-30 00:00:00+00:00,0.3594693
2050-10-31 00:00:00+00:00,0.2552485
2050-11-30 00:00:00+00:00,0.17844443
2050-12-31 00:00:00+00:00,0.14954337
2051-01-31 00:00:00+00:00,0.047490105
2051-02-28 00:00:00+00:00,1.362293
2051-03-31 00:00:00+00:00,0.27166605
2051-04-30 00:00:00+00:00,0.025120752
2051-05-31 00:00:00+00:00,0.19044447
2051-06-30 00:00:00+00:00,0.09600287
2051-07-31 00:00:00+00:00,0.75182605
2051-08-31 00:00:00+00:00,1.7289623
2051-09-30 00:00:00+00:00,0.0857962
2051-10-31 00:00:00+00:00,0.28583878
2051-11-30 00:00:00+00:00,0.43415916
2051-12-31 00:00:00+00:00,0.54742384
2052-01-31 00:00:00+00:00,1.3566046
2052-02-29 00:00:00+00:00,1.6825179
2052-03-31 00:00:00+00:00,0.26058742
2052-04-30 00:00:00+00:00,0.045617424
2052-05-31 00:00:00+00:00,0.033012062
2052-06-30 00:00:00+00:00,0.00020296084
2052-07-31 00:00:00+00:00,0.2103331
2052-08-31 00:00:00+00:00,1.500364
2052-09-30 00:00:00+00:00,0.015409631
2052-10-31 00:00:00+00:00,0.015927132
2052-11-30 00:00:00+00:00,0.094344854
2052-12-31 00:00:00+00:00,0.12603545
2053-01-31 00:00:00+00:00,0.4910381
2053-02-28 00:00:00+00:00,1.2525167
2053-03-31 00:00:00+00:00,0.114549324
2053-04-30 00:00:00+00:00,0.015202539
2053-05-31 00:00:00+00:00,0.017595848
2053-06-30 00:00:00+00:00,0.059010323
2053-07-31 00:00:00+00:00,0.11833869
2053-08-31 00:00:00+00:00,1.0123833
2053-09-30 00:00:00+00:00,0.1269119
2053-10-31 00:00:00+00:00,0.06775273
2053-11-30 00:00:00+00:00,0.03229838
2053-12-31 00:00:00+00:00,0.8827317
2054-01-31 00:00:00+00:00,0.8979118
2054-02-28 00:00:00+00:00,0.06293763
2054-03-31 00:00:00+00:00,0.017933868
2054-04-30 00:00:00+00:00,0.22388893
2054-05-31 00:00:00+00:00,0.009566576
2054-06-30 00:00:00+00:00,0.03844271
2054-07-31 00:00:00+00:00,0.34896535
2054-08-31 00:00:00+00:00,1.6462567
2054-09-30 00:00:00+00:00,0.09951798
2054-10-31 00:00:00+00:00,0.009666845
2054-11-30 00:00:00+00:00,0.18269455
2054-12-31 00:00:00+00:00,0.11197302
2055-01-31 00:00:00+00:00,2.7980697
2055-02-28 00:00:00+00:00,0.8842244
2055-03-31 00:00:00+00:00,0.3172896
2055-04-30 00:00:00+00:00,0.068806835
2055-05-31 00:00:00+00:00,0.066791676
2055-06-30 00:00:00+00:00,0.0054448876
2055-07-31 00:00:00+00:00,0.19649112
2055-08-31 00:00:00+00:00,1.0628743
2055-09-30 00:00:00+00:00,0.012009556
2055-10-31 00:00:00+00:00,0.13715607
2055-11-30 00:00:00+00:00,0.21590653
2055-12-31 00:00:00+00:00,0.7958612
2056-01-31 00:00:00+00:00,0.11454057
2056-02-29 00:00:00+00:00,1.6516099
2056-03-31 00:00:00+00:00,0.7597288
2056-04-30 00:00:00+00:00,0.12789501
