time,rainfall_month_CanESM2_rcp45
2053-02-28 00:00:00+00:00,1.0558848
2053-03-31 00:00:00+00:00,0.5761907
2053-04-30 00:00:00+00:00,0.1752703
2053-05-31 00:00:00+00:00,0.13393387
2053-06-30 00:00:00+00:00,0.016082259
2053-07-31 00:00:00+00:00,0.4100483
2053-08-31 00:00:00+00:00,0.29883423
2053-09-30 00:00:00+00:00,0.0344741
2053-10-31 00:00:00+00:00,0.040118527
2053-11-30 00:00:00+00:00,0.29868978
2053-12-31 00:00:00+00:00,0.5245582
2054-01-31 00:00:00+00:00,0.38368028
2054-02-28 00:00:00+00:00,0.9335217
2054-03-31 00:00:00+00:00,1.8859653
2054-04-30 00:00:00+00:00,0.11630654
2054-05-31 00:00:00+00:00,0.033443596
2054-06-30 00:00:00+00:00,0.037980482
2054-07-31 00:00:00+00:00,0.9849155
2054-08-31 00:00:00+00:00,0.6397865
2054-09-30 00:00:00+00:00,0.1189547
2054-10-31 00:00:00+00:00,0.18773937
2054-11-30 00:00:00+00:00,0.15724394
2054-12-31 00:00:00+00:00,0.15342575
2055-01-31 00:00:00+00:00,0.4716504
2055-02-28 00:00:00+00:00,0.54901373
2055-03-31 00:00:00+00:00,0.15087552
2055-04-30 00:00:00+00:00,1.0929104
2055-05-31 00:00:00+00:00,0.06321319
2055-06-30 00:00:00+00:00,0.021051815
2055-07-31 00:00:00+00:00,0.8601662
2055-08-31 00:00:00+00:00,0.43675512
2055-09-30 00:00:00+00:00,0.2905804
2055-10-31 00:00:00+00:00,0.0576545
2055-11-30 00:00:00+00:00,0.016929453
2055-12-31 00:00:00+00:00,0.015666068
2056-01-31 00:00:00+00:00,0.68481785
2056-02-29 00:00:00+00:00,0.43438327
2056-03-31 00:00:00+00:00,0.91318053
