time,rainfall_day_livneh_vic
1959-11-07 00:00:00+00:00,0.0
1959-11-08 00:00:00+00:00,0.0
1959-11-09 00:00:00+00:00,0.0
1959-11-10 00:00:00+00:00,0.0
1959-11-11 00:00:00+00:00,0.0
1959-11-12 00:00:00+00:00,0.0
1959-11-13 00:00:00+00:00,0.0
1959-11-14 00:00:00+00:00,0.0
1959-11-15 00:00:00+00:00,0.0
1959-11-16 00:00:00+00:00,0.0
1959-11-17 00:00:00+00:00,0.0
1959-11-18 00:00:00+00:00,0.0
1959-11-19 00:00:00+00:00,0.0
1959-11-20 00:00:00+00:00,0.0
1959-11-21 00:00:00+00:00,0.0
1959-11-22 00:00:00+00:00,0.0
1959-11-23 00:00:00+00:00,0.0
1959-11-24 00:00:00+00:00,0.0
1959-11-25 00:00:00+00:00,0.0
1959-11-26 00:00:00+00:00,0.0
1959-11-27 00:00:00+00:00,0.0
1959-11-28 00:00:00+00:00,0.0
1959-11-29 00:00:00+00:00,0.0
1959-11-30 00:00:00+00:00,0.0
1959-12-01 00:00:00+00:00,0.0
1959-12-02 00:00:00+00:00,0.0
1959-12-03 00:00:00+00:00,0.0
1959-12-04 00:00:00+00:00,0.0
1959-12-05 00:00:00+00:00,0.0
1959-12-06 00:00:00+00:00,0.0
1959-12-07 00:00:00+00:00,0.36208257
1959-12-08 00:00:00+00:00,1.903505
1959-12-09 00:00:00+00:00,2.2200768
1959-12-10 00:00:00+00:00,3.1704903
1959-12-11 00:00:00+00:00,0.11312679
1959-12-12 00:00:00+00:00,0.0031696171
1959-12-13 00:00:00+00:00,0.027795365
1959-12-14 00:00:00+00:00,0.012890535
1959-12-15 00:00:00+00:00,0.0
1959-12-16 00:00:00+00:00,0.0
1959-12-17 00:00:00+00:00,0.0
1959-12-18 00:00:00+00:00,0.0
1959-12-19 00:00:00+00:00,0.19500993
1959-12-20 00:00:00+00:00,3.6665473
1959-12-21 00:00:00+00:00,4.2142496
1959-12-22 00:00:00+00:00,0.07080397
1959-12-23 00:00:00+00:00,3.8543746
1959-12-24 00:00:00+00:00,11.067111
1959-12-25 00:00:00+00:00,7.9522862
1959-12-26 00:00:00+00:00,0.11679685
1959-12-27 00:00:00+00:00,0.051072206
1959-12-28 00:00:00+00:00,6.189889e-05
1959-12-29 00:00:00+00:00,0.005586367
1959-12-30 00:00:00+00:00,0.26514235
1959-12-31 00:00:00+00:00,0.44983873
1960-01-01 00:00:00+00:00,0.065588
1960-01-02 00:00:00+00:00,0.0
1960-01-03 00:00:00+00:00,0.0
1960-01-04 00:00:00+00:00,0.0
1960-01-05 00:00:00+00:00,0.0
1960-01-06 00:00:00+00:00,0.0
1960-01-07 00:00:00+00:00,0.0
1960-01-08 00:00:00+00:00,0.023971392
1960-01-09 00:00:00+00:00,0.81104493
1960-01-10 00:00:00+00:00,4.252017
1960-01-11 00:00:00+00:00,4.267683
1960-01-12 00:00:00+00:00,3.4521303
1960-01-13 00:00:00+00:00,0.3814455
1960-01-14 00:00:00+00:00,1.8218931
1960-01-15 00:00:00+00:00,4.40918
1960-01-16 00:00:00+00:00,0.33710948
1960-01-17 00:00:00+00:00,0.0
1960-01-18 00:00:00+00:00,0.0
1960-01-19 00:00:00+00:00,0.0006544178
1960-01-20 00:00:00+00:00,0.0014984501
1960-01-21 00:00:00+00:00,0.024453202
1960-01-22 00:00:00+00:00,0.06804974
1960-01-23 00:00:00+00:00,0.0067960327
1960-01-24 00:00:00+00:00,0.15805437
1960-01-25 00:00:00+00:00,0.6932411
1960-01-26 00:00:00+00:00,0.5571221
1960-01-27 00:00:00+00:00,0.0
1960-01-28 00:00:00+00:00,0.0
1960-01-29 00:00:00+00:00,0.0
1960-01-30 00:00:00+00:00,0.0
1960-01-31 00:00:00+00:00,0.11980683
1960-02-01 00:00:00+00:00,2.3690007
1960-02-02 00:00:00+00:00,3.3145962
1960-02-03 00:00:00+00:00,0.18660966
1960-02-04 00:00:00+00:00,0.004520587
1960-02-05 00:00:00+00:00,0.0
1960-02-06 00:00:00+00:00,0.0
1960-02-07 00:00:00+00:00,0.038494706
1960-02-08 00:00:00+00:00,0.5988159
1960-02-09 00:00:00+00:00,1.435854
1960-02-10 00:00:00+00:00,1.803572
1960-02-11 00:00:00+00:00,0.09468847
1960-02-12 00:00:00+00:00,0.0
1960-02-13 00:00:00+00:00,0.0
1960-02-14 00:00:00+00:00,0.0
1960-02-15 00:00:00+00:00,0.0
1960-02-16 00:00:00+00:00,0.0
1960-02-17 00:00:00+00:00,0.0029884516
1960-02-18 00:00:00+00:00,0.2257199
1960-02-19 00:00:00+00:00,0.68358046
1960-02-20 00:00:00+00:00,0.0
1960-02-21 00:00:00+00:00,0.0
1960-02-22 00:00:00+00:00,0.0
1960-02-23 00:00:00+00:00,0.0
1960-02-24 00:00:00+00:00,0.0
1960-02-25 00:00:00+00:00,0.0
1960-02-26 00:00:00+00:00,0.04208245
1960-02-27 00:00:00+00:00,0.2945348
1960-02-28 00:00:00+00:00,4.1644144
1960-02-29 00:00:00+00:00,7.6962395
1960-03-01 00:00:00+00:00,1.3111135
1960-03-02 00:00:00+00:00,0.0061020753
1960-03-03 00:00:00+00:00,0.0
1960-03-04 00:00:00+00:00,0.0
1960-03-05 00:00:00+00:00,0.0
1960-03-06 00:00:00+00:00,0.0
1960-03-07 00:00:00+00:00,0.0
1960-03-08 00:00:00+00:00,0.0
1960-03-09 00:00:00+00:00,0.0
1960-03-10 00:00:00+00:00,0.0
1960-03-11 00:00:00+00:00,0.0
1960-03-12 00:00:00+00:00,0.04567788
1960-03-13 00:00:00+00:00,0.16011234
1960-03-14 00:00:00+00:00,0.0020566771
1960-03-15 00:00:00+00:00,0.0
1960-03-16 00:00:00+00:00,0.0
1960-03-17 00:00:00+00:00,0.0
1960-03-18 00:00:00+00:00,0.0
1960-03-19 00:00:00+00:00,0.0
1960-03-20 00:00:00+00:00,0.0
1960-03-21 00:00:00+00:00,0.0
1960-03-22 00:00:00+00:00,0.08704573
1960-03-23 00:00:00+00:00,0.61724055
1960-03-24 00:00:00+00:00,0.14512295
1960-03-25 00:00:00+00:00,0.000519341
1960-03-26 00:00:00+00:00,0.00018080475
1960-03-27 00:00:00+00:00,0.23325637
1960-03-28 00:00:00+00:00,0.66011107
1960-03-29 00:00:00+00:00,0.0
1960-03-30 00:00:00+00:00,0.0
1960-03-31 00:00:00+00:00,0.0
1960-04-01 00:00:00+00:00,0.0
1960-04-02 00:00:00+00:00,0.0
1960-04-03 00:00:00+00:00,0.0
1960-04-04 00:00:00+00:00,0.0
1960-04-05 00:00:00+00:00,0.0
1960-04-06 00:00:00+00:00,0.0
1960-04-07 00:00:00+00:00,0.0
1960-04-08 00:00:00+00:00,0.0
1960-04-09 00:00:00+00:00,0.0
1960-04-10 00:00:00+00:00,0.0
1960-04-11 00:00:00+00:00,0.0013583917
1960-04-12 00:00:00+00:00,0.005443404
1960-04-13 00:00:00+00:00,0.0
1960-04-14 00:00:00+00:00,0.0
1960-04-15 00:00:00+00:00,0.0
1960-04-16 00:00:00+00:00,0.0
1960-04-17 00:00:00+00:00,0.0
1960-04-18 00:00:00+00:00,0.0
1960-04-19 00:00:00+00:00,0.0
1960-04-20 00:00:00+00:00,0.0
1960-04-21 00:00:00+00:00,0.051523183
1960-04-22 00:00:00+00:00,0.20237227
1960-04-23 00:00:00+00:00,0.21884422
1960-04-24 00:00:00+00:00,0.17193142
1960-04-25 00:00:00+00:00,0.009877436
1960-04-26 00:00:00+00:00,0.88728833
1960-04-27 00:00:00+00:00,3.4583995
1960-04-28 00:00:00+00:00,0.9623263
1960-04-29 00:00:00+00:00,0.0005084934
1960-04-30 00:00:00+00:00,0.0
1960-05-01 00:00:00+00:00,0.0
1960-05-02 00:00:00+00:00,0.03662405
1960-05-03 00:00:00+00:00,0.20396417
1960-05-04 00:00:00+00:00,0.2895456
1960-05-05 00:00:00+00:00,0.018500498
1960-05-06 00:00:00+00:00,0.0
1960-05-07 00:00:00+00:00,0.0
1960-05-08 00:00:00+00:00,0.0
1960-05-09 00:00:00+00:00,0.0
1960-05-10 00:00:00+00:00,0.0
1960-05-11 00:00:00+00:00,0.0
1960-05-12 00:00:00+00:00,0.0
1960-05-13 00:00:00+00:00,1.7908309e-05
1960-05-14 00:00:00+00:00,0.03377607
1960-05-15 00:00:00+00:00,0.020285174
1960-05-16 00:00:00+00:00,0.0026857078
1960-05-17 00:00:00+00:00,0.0
1960-05-18 00:00:00+00:00,0.0
1960-05-19 00:00:00+00:00,0.0
1960-05-20 00:00:00+00:00,0.0
1960-05-21 00:00:00+00:00,0.0
1960-05-22 00:00:00+00:00,0.0
1960-05-23 00:00:00+00:00,0.0
1960-05-24 00:00:00+00:00,0.0
1960-05-25 00:00:00+00:00,0.0
1960-05-26 00:00:00+00:00,0.0
1960-05-27 00:00:00+00:00,0.0
1960-05-28 00:00:00+00:00,0.0
1960-05-29 00:00:00+00:00,0.00022674334
1960-05-30 00:00:00+00:00,0.009145212
1960-05-31 00:00:00+00:00,0.0020057305
1960-06-01 00:00:00+00:00,0.0
1960-06-02 00:00:00+00:00,0.0
1960-06-03 00:00:00+00:00,0.0
1960-06-04 00:00:00+00:00,0.0018252094
1960-06-05 00:00:00+00:00,0.03287215
1960-06-06 00:00:00+00:00,0.06838404
1960-06-07 00:00:00+00:00,0.0005014327
1960-06-08 00:00:00+00:00,0.0
1960-06-09 00:00:00+00:00,0.0
1960-06-10 00:00:00+00:00,0.0
1960-06-11 00:00:00+00:00,0.0
1960-06-12 00:00:00+00:00,0.0
1960-06-13 00:00:00+00:00,0.0
1960-06-14 00:00:00+00:00,0.0
1960-06-15 00:00:00+00:00,0.0
1960-06-16 00:00:00+00:00,0.0
1960-06-17 00:00:00+00:00,0.0
1960-06-18 00:00:00+00:00,0.0
1960-06-19 00:00:00+00:00,0.0
1960-06-20 00:00:00+00:00,0.0
1960-06-21 00:00:00+00:00,0.0
1960-06-22 00:00:00+00:00,0.0
1960-06-23 00:00:00+00:00,0.0
1960-06-24 00:00:00+00:00,0.0
1960-06-25 00:00:00+00:00,0.0
1960-06-26 00:00:00+00:00,0.0
1960-06-27 00:00:00+00:00,0.0
1960-06-28 00:00:00+00:00,0.0
1960-06-29 00:00:00+00:00,0.0
1960-06-30 00:00:00+00:00,0.0
1960-07-01 00:00:00+00:00,0.0
1960-07-02 00:00:00+00:00,0.0
1960-07-03 00:00:00+00:00,0.0
1960-07-04 00:00:00+00:00,0.0
1960-07-05 00:00:00+00:00,0.0
1960-07-06 00:00:00+00:00,0.0
1960-07-07 00:00:00+00:00,0.0
1960-07-08 00:00:00+00:00,0.0
1960-07-09 00:00:00+00:00,0.0
1960-07-10 00:00:00+00:00,0.0009133238
1960-07-11 00:00:00+00:00,0.00016117479
1960-07-12 00:00:00+00:00,0.0
1960-07-13 00:00:00+00:00,0.0
1960-07-14 00:00:00+00:00,0.0
1960-07-15 00:00:00+00:00,0.0
1960-07-16 00:00:00+00:00,0.0
1960-07-17 00:00:00+00:00,0.0
1960-07-18 00:00:00+00:00,0.025232807
1960-07-19 00:00:00+00:00,0.28107092
1960-07-20 00:00:00+00:00,1.0326648
1960-07-21 00:00:00+00:00,1.9595273
1960-07-22 00:00:00+00:00,1.3496956
1960-07-23 00:00:00+00:00,0.026952006
1960-07-24 00:00:00+00:00,0.0
1960-07-25 00:00:00+00:00,0.00030444126
1960-07-26 00:00:00+00:00,0.04614971
1960-07-27 00:00:00+00:00,0.031643983
1960-07-28 00:00:00+00:00,0.05098496
1960-07-29 00:00:00+00:00,0.00069842406
1960-07-30 00:00:00+00:00,0.003527937
1960-07-31 00:00:00+00:00,0.0014147564
1960-08-01 00:00:00+00:00,0.0
1960-08-02 00:00:00+00:00,0.0
1960-08-03 00:00:00+00:00,0.0
1960-08-04 00:00:00+00:00,0.0
1960-08-05 00:00:00+00:00,0.0
1960-08-06 00:00:00+00:00,0.0
1960-08-07 00:00:00+00:00,0.0
1960-08-08 00:00:00+00:00,0.004083094
1960-08-09 00:00:00+00:00,0.048764326
1960-08-10 00:00:00+00:00,0.055981375
1960-08-11 00:00:00+00:00,0.004584527
1960-08-12 00:00:00+00:00,0.0
1960-08-13 00:00:00+00:00,0.0
1960-08-14 00:00:00+00:00,0.0
1960-08-15 00:00:00+00:00,0.0
1960-08-16 00:00:00+00:00,0.0
1960-08-17 00:00:00+00:00,0.0
1960-08-18 00:00:00+00:00,0.0
1960-08-19 00:00:00+00:00,0.0
1960-08-20 00:00:00+00:00,0.0
1960-08-21 00:00:00+00:00,0.0
1960-08-22 00:00:00+00:00,0.0
1960-08-23 00:00:00+00:00,0.0
1960-08-24 00:00:00+00:00,0.0
1960-08-25 00:00:00+00:00,0.0
1960-08-26 00:00:00+00:00,0.0
1960-08-27 00:00:00+00:00,0.0
1960-08-28 00:00:00+00:00,0.0
1960-08-29 00:00:00+00:00,0.0
1960-08-30 00:00:00+00:00,0.00032234957
1960-08-31 00:00:00+00:00,3.4483702
1960-09-01 00:00:00+00:00,3.6186247
1960-09-02 00:00:00+00:00,2.2728689
1960-09-03 00:00:00+00:00,2.5056589
1960-09-04 00:00:00+00:00,1.8273101
1960-09-05 00:00:00+00:00,0.069699146
1960-09-06 00:00:00+00:00,0.008005015
1960-09-07 00:00:00+00:00,0.1588467
1960-09-08 00:00:00+00:00,0.63225293
1960-09-09 00:00:00+00:00,0.09665114
1960-09-10 00:00:00+00:00,0.38801932
1960-09-11 00:00:00+00:00,0.44136822
1960-09-12 00:00:00+00:00,0.03518983
1960-09-13 00:00:00+00:00,0.0
1960-09-14 00:00:00+00:00,0.0
1960-09-15 00:00:00+00:00,0.0
1960-09-16 00:00:00+00:00,0.0
1960-09-17 00:00:00+00:00,0.0
1960-09-18 00:00:00+00:00,0.071496576
1960-09-19 00:00:00+00:00,0.25742853
1960-09-20 00:00:00+00:00,0.007664757
1960-09-21 00:00:00+00:00,0.0
1960-09-22 00:00:00+00:00,0.0
1960-09-23 00:00:00+00:00,0.0
1960-09-24 00:00:00+00:00,0.0
1960-09-25 00:00:00+00:00,0.0
1960-09-26 00:00:00+00:00,0.0
1960-09-27 00:00:00+00:00,0.0
1960-09-28 00:00:00+00:00,0.0
1960-09-29 00:00:00+00:00,0.0
1960-09-30 00:00:00+00:00,0.0
1960-10-01 00:00:00+00:00,0.0
1960-10-02 00:00:00+00:00,0.013843124
1960-10-03 00:00:00+00:00,0.0058022924
1960-10-04 00:00:00+00:00,0.0057306592
1960-10-05 00:00:00+00:00,0.006178367
1960-10-06 00:00:00+00:00,0.026164042
1960-10-07 00:00:00+00:00,0.0
1960-10-08 00:00:00+00:00,0.6097815
1960-10-09 00:00:00+00:00,3.3535118
1960-10-10 00:00:00+00:00,1.9718392
1960-10-11 00:00:00+00:00,0.0016201003
1960-10-12 00:00:00+00:00,0.0
1960-10-13 00:00:00+00:00,0.0
1960-10-14 00:00:00+00:00,5.372493e-05
1960-10-15 00:00:00+00:00,0.05795129
1960-10-16 00:00:00+00:00,0.023227079
1960-10-17 00:00:00+00:00,0.0014326648
1960-10-18 00:00:00+00:00,0.00041189112
1960-10-19 00:00:00+00:00,0.0
1960-10-20 00:00:00+00:00,0.0
1960-10-21 00:00:00+00:00,0.0
1960-10-22 00:00:00+00:00,0.0013431233
1960-10-23 00:00:00+00:00,0.01482808
1960-10-24 00:00:00+00:00,0.0
1960-10-25 00:00:00+00:00,0.0
1960-10-26 00:00:00+00:00,0.0
1960-10-27 00:00:00+00:00,0.0
1960-10-28 00:00:00+00:00,0.0
1960-10-29 00:00:00+00:00,0.0
1960-10-30 00:00:00+00:00,0.0
1960-10-31 00:00:00+00:00,0.0
1960-11-01 00:00:00+00:00,0.0
1960-11-02 00:00:00+00:00,0.12927498
1960-11-03 00:00:00+00:00,0.75164944
1960-11-04 00:00:00+00:00,1.4638476
1960-11-05 00:00:00+00:00,7.7511053
1960-11-06 00:00:00+00:00,10.969678
1960-11-07 00:00:00+00:00,0.57594603
1960-11-08 00:00:00+00:00,0.0
1960-11-09 00:00:00+00:00,0.0
1960-11-10 00:00:00+00:00,0.0
1960-11-11 00:00:00+00:00,0.06110115
1960-11-12 00:00:00+00:00,0.43828195
1960-11-13 00:00:00+00:00,0.6670318
1960-11-14 00:00:00+00:00,0.0020523532
1960-11-15 00:00:00+00:00,0.0
1960-11-16 00:00:00+00:00,0.0
1960-11-17 00:00:00+00:00,0.0
1960-11-18 00:00:00+00:00,0.0
1960-11-19 00:00:00+00:00,0.0
1960-11-20 00:00:00+00:00,0.0
1960-11-21 00:00:00+00:00,0.0
1960-11-22 00:00:00+00:00,0.0
1960-11-23 00:00:00+00:00,0.0
1960-11-24 00:00:00+00:00,0.0
1960-11-25 00:00:00+00:00,0.31107998
1960-11-26 00:00:00+00:00,2.2448938
1960-11-27 00:00:00+00:00,1.4821743
1960-11-28 00:00:00+00:00,0.0
1960-11-29 00:00:00+00:00,0.0
1960-11-30 00:00:00+00:00,0.0
1960-12-01 00:00:00+00:00,0.09664845
1960-12-02 00:00:00+00:00,0.3670823
1960-12-03 00:00:00+00:00,0.0010016519
1960-12-04 00:00:00+00:00,0.0
1960-12-05 00:00:00+00:00,0.0
1960-12-06 00:00:00+00:00,0.0
1960-12-07 00:00:00+00:00,0.5595918
1960-12-08 00:00:00+00:00,1.9127947
1960-12-09 00:00:00+00:00,0.051639777
1960-12-10 00:00:00+00:00,0.0
1960-12-11 00:00:00+00:00,0.0
1960-12-12 00:00:00+00:00,0.0
1960-12-13 00:00:00+00:00,0.0
1960-12-14 00:00:00+00:00,0.0
1960-12-15 00:00:00+00:00,0.0
1960-12-16 00:00:00+00:00,0.0
1960-12-17 00:00:00+00:00,0.0
1960-12-18 00:00:00+00:00,0.0
1960-12-19 00:00:00+00:00,0.0
1960-12-20 00:00:00+00:00,0.0
1960-12-21 00:00:00+00:00,0.0
1960-12-22 00:00:00+00:00,0.0
1960-12-23 00:00:00+00:00,0.0
1960-12-24 00:00:00+00:00,0.0
1960-12-25 00:00:00+00:00,0.0
1960-12-26 00:00:00+00:00,0.0
1960-12-27 00:00:00+00:00,0.0
1960-12-28 00:00:00+00:00,0.000101998245
1960-12-29 00:00:00+00:00,0.000998429
1960-12-30 00:00:00+00:00,0.0
1960-12-31 00:00:00+00:00,0.0
1961-01-01 00:00:00+00:00,0.0
1961-01-02 00:00:00+00:00,0.0
1961-01-03 00:00:00+00:00,0.0
1961-01-04 00:00:00+00:00,0.0
1961-01-05 00:00:00+00:00,0.0
1961-01-06 00:00:00+00:00,0.0
1961-01-07 00:00:00+00:00,0.0
1961-01-08 00:00:00+00:00,0.0
1961-01-09 00:00:00+00:00,0.0
1961-01-10 00:00:00+00:00,0.0
1961-01-11 00:00:00+00:00,0.0
1961-01-12 00:00:00+00:00,0.0
1961-01-13 00:00:00+00:00,0.0
1961-01-14 00:00:00+00:00,0.0
1961-01-15 00:00:00+00:00,0.0
1961-01-16 00:00:00+00:00,0.0
1961-01-17 00:00:00+00:00,0.0
1961-01-18 00:00:00+00:00,0.0
1961-01-19 00:00:00+00:00,0.0
1961-01-20 00:00:00+00:00,0.0008416905
1961-01-21 00:00:00+00:00,0.0025967048
1961-01-22 00:00:00+00:00,0.0
1961-01-23 00:00:00+00:00,0.0
1961-01-24 00:00:00+00:00,0.007071379
1961-01-25 00:00:00+00:00,2.0753067
1961-01-26 00:00:00+00:00,6.785989
1961-01-27 00:00:00+00:00,2.5290031
1961-01-28 00:00:00+00:00,0.07281282
1961-01-29 00:00:00+00:00,0.0
1961-01-30 00:00:00+00:00,7.541023e-05
1961-01-31 00:00:00+00:00,0.00095046585
1961-02-01 00:00:00+00:00,0.0
1961-02-02 00:00:00+00:00,0.0070383595
1961-02-03 00:00:00+00:00,0.0017262837
1961-02-04 00:00:00+00:00,0.0
1961-02-05 00:00:00+00:00,0.0
1961-02-06 00:00:00+00:00,5.372493e-05
1961-02-07 00:00:00+00:00,0.0023238496
1961-02-08 00:00:00+00:00,0.0
1961-02-09 00:00:00+00:00,0.0
1961-02-10 00:00:00+00:00,0.0
1961-02-11 00:00:00+00:00,0.002401525
1961-02-12 00:00:00+00:00,0.011546863
1961-02-13 00:00:00+00:00,0.0
1961-02-14 00:00:00+00:00,0.0
1961-02-15 00:00:00+00:00,0.00046591714
1961-02-16 00:00:00+00:00,0.4245216
1961-02-17 00:00:00+00:00,0.3227344
1961-02-18 00:00:00+00:00,0.0
1961-02-19 00:00:00+00:00,0.0
1961-02-20 00:00:00+00:00,0.0
1961-02-21 00:00:00+00:00,0.0
1961-02-22 00:00:00+00:00,0.0
1961-02-23 00:00:00+00:00,0.0
1961-02-24 00:00:00+00:00,0.0
1961-02-25 00:00:00+00:00,0.0
1961-02-26 00:00:00+00:00,0.0
1961-02-27 00:00:00+00:00,0.0
1961-02-28 00:00:00+00:00,0.0
1961-03-01 00:00:00+00:00,0.0
1961-03-02 00:00:00+00:00,0.40826604
1961-03-03 00:00:00+00:00,1.0828865
1961-03-04 00:00:00+00:00,0.6803622
1961-03-05 00:00:00+00:00,0.216839
1961-03-06 00:00:00+00:00,0.0035360898
1961-03-07 00:00:00+00:00,0.0
1961-03-08 00:00:00+00:00,0.0
1961-03-09 00:00:00+00:00,0.0
1961-03-10 00:00:00+00:00,0.0
1961-03-11 00:00:00+00:00,0.0
1961-03-12 00:00:00+00:00,0.0
1961-03-13 00:00:00+00:00,0.0
1961-03-14 00:00:00+00:00,0.7092493
1961-03-15 00:00:00+00:00,3.064051
1961-03-16 00:00:00+00:00,0.2999441
1961-03-17 00:00:00+00:00,0.018518375
1961-03-18 00:00:00+00:00,0.005587415
1961-03-19 00:00:00+00:00,0.0
1961-03-20 00:00:00+00:00,0.0
1961-03-21 00:00:00+00:00,0.0
1961-03-22 00:00:00+00:00,0.0
1961-03-23 00:00:00+00:00,0.0074975886
1961-03-24 00:00:00+00:00,0.3299534
1961-03-25 00:00:00+00:00,0.7759783
1961-03-26 00:00:00+00:00,0.007897565
1961-03-27 00:00:00+00:00,0.38886526
1961-03-28 00:00:00+00:00,1.5526527
1961-03-29 00:00:00+00:00,0.17382546
1961-03-30 00:00:00+00:00,0.0
1961-03-31 00:00:00+00:00,0.0
1961-04-01 00:00:00+00:00,0.0
1961-04-02 00:00:00+00:00,0.0
1961-04-03 00:00:00+00:00,0.0
1961-04-04 00:00:00+00:00,0.0
1961-04-05 00:00:00+00:00,0.0085083805
1961-04-06 00:00:00+00:00,0.7960119
1961-04-07 00:00:00+00:00,2.1728134
1961-04-08 00:00:00+00:00,0.057991564
1961-04-09 00:00:00+00:00,0.00045863562
1961-04-10 00:00:00+00:00,0.0046024355
1961-04-11 00:00:00+00:00,0.0
1961-04-12 00:00:00+00:00,0.0008416905
1961-04-13 00:00:00+00:00,0.003868195
1961-04-14 00:00:00+00:00,0.0
1961-04-15 00:00:00+00:00,0.0
1961-04-16 00:00:00+00:00,0.0
1961-04-17 00:00:00+00:00,0.0002652476
1961-04-18 00:00:00+00:00,0.0020888352
1961-04-19 00:00:00+00:00,5.372493e-05
1961-04-20 00:00:00+00:00,0.0
1961-04-21 00:00:00+00:00,0.06270967
1961-04-22 00:00:00+00:00,0.2566721
1961-04-23 00:00:00+00:00,0.04728931
1961-04-24 00:00:00+00:00,0.007890875
1961-04-25 00:00:00+00:00,0.0
1961-04-26 00:00:00+00:00,0.0
1961-04-27 00:00:00+00:00,0.0
1961-04-28 00:00:00+00:00,0.0
1961-04-29 00:00:00+00:00,0.0
1961-04-30 00:00:00+00:00,0.0
1961-05-01 00:00:00+00:00,0.0
1961-05-02 00:00:00+00:00,0.017062744
1961-05-03 00:00:00+00:00,0.06592811
1961-05-04 00:00:00+00:00,0.045134008
1961-05-05 00:00:00+00:00,0.059151232
1961-05-06 00:00:00+00:00,0.027487013
1961-05-07 00:00:00+00:00,0.008496083
1961-05-08 00:00:00+00:00,0.0
1961-05-09 00:00:00+00:00,0.0
1961-05-10 00:00:00+00:00,0.0
1961-05-11 00:00:00+00:00,0.031937703
1961-05-12 00:00:00+00:00,0.14044957
1961-05-13 00:00:00+00:00,0.0074967784
1961-05-14 00:00:00+00:00,0.0
1961-05-15 00:00:00+00:00,0.0
1961-05-16 00:00:00+00:00,0.0
1961-05-17 00:00:00+00:00,0.0
1961-05-18 00:00:00+00:00,0.0
1961-05-19 00:00:00+00:00,0.0
1961-05-20 00:00:00+00:00,0.0
1961-05-21 00:00:00+00:00,0.0
1961-05-22 00:00:00+00:00,0.0
1961-05-23 00:00:00+00:00,0.0
1961-05-24 00:00:00+00:00,0.0
1961-05-25 00:00:00+00:00,0.0
1961-05-26 00:00:00+00:00,0.0
1961-05-27 00:00:00+00:00,1.5216475e-05
1961-05-28 00:00:00+00:00,0.0005184903
1961-05-29 00:00:00+00:00,0.0
1961-05-30 00:00:00+00:00,0.0
1961-05-31 00:00:00+00:00,0.00028653297
1961-06-01 00:00:00+00:00,0.13228868
1961-06-02 00:00:00+00:00,0.052847423
1961-06-03 00:00:00+00:00,0.0
1961-06-04 00:00:00+00:00,0.0
1961-06-05 00:00:00+00:00,0.0
1961-06-06 00:00:00+00:00,0.0
1961-06-07 00:00:00+00:00,0.0
1961-06-08 00:00:00+00:00,0.0
1961-06-09 00:00:00+00:00,0.0
1961-06-10 00:00:00+00:00,0.0
1961-06-11 00:00:00+00:00,0.0
1961-06-12 00:00:00+00:00,0.0
1961-06-13 00:00:00+00:00,0.0
1961-06-14 00:00:00+00:00,0.0
1961-06-15 00:00:00+00:00,0.0
1961-06-16 00:00:00+00:00,0.0
1961-06-17 00:00:00+00:00,0.0
1961-06-18 00:00:00+00:00,0.0
1961-06-19 00:00:00+00:00,0.0
1961-06-20 00:00:00+00:00,0.0
1961-06-21 00:00:00+00:00,0.0
1961-06-22 00:00:00+00:00,0.0
1961-06-23 00:00:00+00:00,0.007342407
1961-06-24 00:00:00+00:00,0.029996417
1961-06-25 00:00:00+00:00,0.0
1961-06-26 00:00:00+00:00,0.0
1961-06-27 00:00:00+00:00,0.0
1961-06-28 00:00:00+00:00,0.0
1961-06-29 00:00:00+00:00,0.0
1961-06-30 00:00:00+00:00,0.0
1961-07-01 00:00:00+00:00,0.0
1961-07-02 00:00:00+00:00,0.17899355
1961-07-03 00:00:00+00:00,0.6446096
1961-07-04 00:00:00+00:00,0.0704692
1961-07-05 00:00:00+00:00,0.0
1961-07-06 00:00:00+00:00,0.0
1961-07-07 00:00:00+00:00,0.0
1961-07-08 00:00:00+00:00,0.0
1961-07-09 00:00:00+00:00,0.0
1961-07-10 00:00:00+00:00,0.0
1961-07-11 00:00:00+00:00,7.1633236e-05
1961-07-12 00:00:00+00:00,0.005050143
1961-07-13 00:00:00+00:00,0.022116762
1961-07-14 00:00:00+00:00,0.0
1961-07-15 00:00:00+00:00,0.0
1961-07-16 00:00:00+00:00,0.0035100288
1961-07-17 00:00:00+00:00,0.0605659
1961-07-18 00:00:00+00:00,0.16344914
1961-07-19 00:00:00+00:00,0.0
1961-07-20 00:00:00+00:00,0.0
1961-07-21 00:00:00+00:00,0.0
1961-07-22 00:00:00+00:00,0.0
1961-07-23 00:00:00+00:00,0.0
1961-07-24 00:00:00+00:00,0.001987682
1961-07-25 00:00:00+00:00,0.030229224
1961-07-26 00:00:00+00:00,0.016171204
1961-07-27 00:00:00+00:00,0.00091332383
1961-07-28 00:00:00+00:00,0.29283667
1961-07-29 00:00:00+00:00,0.20241761
1961-07-30 00:00:00+00:00,0.38524354
1961-07-31 00:00:00+00:00,0.08497492
1961-08-01 00:00:00+00:00,0.123674795
1961-08-02 00:00:00+00:00,0.061962757
1961-08-03 00:00:00+00:00,0.63198423
1961-08-04 00:00:00+00:00,2.4097958
1961-08-05 00:00:00+00:00,0.29887182
