time,tair_month_HadGEM2-ES_rcp45
2047-02-28 00:00:00+00:00,13.03323
2047-03-31 00:00:00+00:00,16.469397
2047-04-30 00:00:00+00:00,19.29424
2047-05-31 00:00:00+00:00,25.085625
2047-06-30 00:00:00+00:00,27.976923
2047-07-31 00:00:00+00:00,32.727192
2047-08-31 00:00:00+00:00,31.46703
2047-09-30 00:00:00+00:00,29.98527
2047-10-31 00:00:00+00:00,21.331404
2047-11-30 00:00:00+00:00,12.338194
2047-12-31 00:00:00+00:00,8.892456
2048-01-31 00:00:00+00:00,9.6638975
2048-02-29 00:00:00+00:00,10.916657
2048-03-31 00:00:00+00:00,18.65949
2048-04-30 00:00:00+00:00,16.594324
2048-05-31 00:00:00+00:00,24.276947
2048-06-30 00:00:00+00:00,29.046413
2048-07-31 00:00:00+00:00,31.398174
2048-08-31 00:00:00+00:00,32.0548
2048-09-30 00:00:00+00:00,30.487934
2048-10-31 00:00:00+00:00,22.19747
2048-11-30 00:00:00+00:00,15.059592
2048-12-31 00:00:00+00:00,8.611362
2049-01-31 00:00:00+00:00,10.898334
2049-02-28 00:00:00+00:00,13.514011
2049-03-31 00:00:00+00:00,15.72522
2049-04-30 00:00:00+00:00,17.369017
2049-05-31 00:00:00+00:00,21.187185
2049-06-30 00:00:00+00:00,28.419983
2049-07-31 00:00:00+00:00,32.42208
2049-08-31 00:00:00+00:00,30.804916
2049-09-30 00:00:00+00:00,27.713324
2049-10-31 00:00:00+00:00,22.80004
2049-11-30 00:00:00+00:00,13.207745
2049-12-31 00:00:00+00:00,11.738709
2050-01-31 00:00:00+00:00,10.020922
2050-02-28 00:00:00+00:00,11.686165
2050-03-31 00:00:00+00:00,14.964733
2050-04-30 00:00:00+00:00,19.311886
2050-05-31 00:00:00+00:00,23.339611
2050-06-30 00:00:00+00:00,27.41711
2050-07-31 00:00:00+00:00,32.459045
2050-08-31 00:00:00+00:00,31.563938
2050-09-30 00:00:00+00:00,26.759533
2050-10-31 00:00:00+00:00,22.839514
2050-11-30 00:00:00+00:00,15.275544
2050-12-31 00:00:00+00:00,11.234163
2051-01-31 00:00:00+00:00,8.833457
2051-02-28 00:00:00+00:00,11.792865
2051-03-31 00:00:00+00:00,11.5669775
2051-04-30 00:00:00+00:00,18.754719
2051-05-31 00:00:00+00:00,25.129992
2051-06-30 00:00:00+00:00,29.282995
2051-07-31 00:00:00+00:00,32.857773
2051-08-31 00:00:00+00:00,32.706596
2051-09-30 00:00:00+00:00,27.04398
2051-10-31 00:00:00+00:00,24.292248
2051-11-30 00:00:00+00:00,18.347471
2051-12-31 00:00:00+00:00,12.473129
2052-01-31 00:00:00+00:00,9.48592
2052-02-29 00:00:00+00:00,11.476105
2052-03-31 00:00:00+00:00,14.791435
2052-04-30 00:00:00+00:00,17.212687
2052-05-31 00:00:00+00:00,24.453993
2052-06-30 00:00:00+00:00,30.524294
2052-07-31 00:00:00+00:00,30.78106
2052-08-31 00:00:00+00:00,31.172832
2052-09-30 00:00:00+00:00,26.697054
2052-10-31 00:00:00+00:00,23.939493
2052-11-30 00:00:00+00:00,14.966402
2052-12-31 00:00:00+00:00,9.226603
2053-01-31 00:00:00+00:00,10.722033
2053-02-28 00:00:00+00:00,12.857425
2053-03-31 00:00:00+00:00,13.88514
2053-04-30 00:00:00+00:00,17.436552
2053-05-31 00:00:00+00:00,22.499699
2053-06-30 00:00:00+00:00,29.25403
2053-07-31 00:00:00+00:00,33.409878
2053-08-31 00:00:00+00:00,30.665888
2053-09-30 00:00:00+00:00,27.735023
2053-10-31 00:00:00+00:00,23.200161
2053-11-30 00:00:00+00:00,15.211088
2053-12-31 00:00:00+00:00,11.486694
2054-01-31 00:00:00+00:00,10.647035
2054-02-28 00:00:00+00:00,14.629992
2054-03-31 00:00:00+00:00,16.255888
2054-04-30 00:00:00+00:00,22.23162
2054-05-31 00:00:00+00:00,23.488527
2054-06-30 00:00:00+00:00,28.767284
2054-07-31 00:00:00+00:00,33.73543
2054-08-31 00:00:00+00:00,29.023565
2054-09-30 00:00:00+00:00,25.880453
2054-10-31 00:00:00+00:00,19.737442
2054-11-30 00:00:00+00:00,17.137754
2054-12-31 00:00:00+00:00,8.374448
2055-01-31 00:00:00+00:00,12.153383
2055-02-28 00:00:00+00:00,11.565755
2055-03-31 00:00:00+00:00,15.59331
2055-04-30 00:00:00+00:00,19.807507
2055-05-31 00:00:00+00:00,25.843409
2055-06-30 00:00:00+00:00,26.796305
2055-07-31 00:00:00+00:00,32.226883
2055-08-31 00:00:00+00:00,29.238205
2055-09-30 00:00:00+00:00,27.591232
2055-10-31 00:00:00+00:00,24.357908
2055-11-30 00:00:00+00:00,14.871339
2055-12-31 00:00:00+00:00,7.0247993
2056-01-31 00:00:00+00:00,10.519905
2056-02-29 00:00:00+00:00,10.584763
2056-03-31 00:00:00+00:00,15.271782
2056-04-30 00:00:00+00:00,15.67751
2056-05-31 00:00:00+00:00,23.911163
2056-06-30 00:00:00+00:00,31.228376
2056-07-31 00:00:00+00:00,33.517647
2056-08-31 00:00:00+00:00,32.547115
2056-09-30 00:00:00+00:00,26.613508
2056-10-31 00:00:00+00:00,23.96086
2056-11-30 00:00:00+00:00,15.023166
2056-12-31 00:00:00+00:00,10.129207
2057-01-31 00:00:00+00:00,13.475407
2057-02-28 00:00:00+00:00,14.008386
2057-03-31 00:00:00+00:00,17.964294
2057-04-30 00:00:00+00:00,19.545858
2057-05-31 00:00:00+00:00,26.910269
2057-06-30 00:00:00+00:00,29.112022
2057-07-31 00:00:00+00:00,32.47866
2057-08-31 00:00:00+00:00,31.956654
2057-09-30 00:00:00+00:00,28.835825
2057-10-31 00:00:00+00:00,19.00696
2057-11-30 00:00:00+00:00,17.225416
2057-12-31 00:00:00+00:00,10.050347
2058-01-31 00:00:00+00:00,11.699459
2058-02-28 00:00:00+00:00,14.741627
2058-03-31 00:00:00+00:00,15.327478
2058-04-30 00:00:00+00:00,18.284115
2058-05-31 00:00:00+00:00,24.30825
