time,runoff_month_HadGEM2-ES_rcp85
2029-09-30 00:00:00+00:00,0.04177776
2029-10-31 00:00:00+00:00,0.032663513
2029-11-30 00:00:00+00:00,0.003222723
2029-12-31 00:00:00+00:00,0.01309953
2030-01-31 00:00:00+00:00,0.0050750333
2030-02-28 00:00:00+00:00,0.004484144
2030-03-31 00:00:00+00:00,0.019352414
2030-04-30 00:00:00+00:00,0.01919597
2030-05-31 00:00:00+00:00,0.0006300205
2030-06-30 00:00:00+00:00,0.00035820206
2030-07-31 00:00:00+00:00,0.00056617707
2030-08-31 00:00:00+00:00,6.3139028e-06
2030-09-30 00:00:00+00:00,0.00019539893
2030-10-31 00:00:00+00:00,9.0925474e-05
2030-11-30 00:00:00+00:00,0.029586809
2030-12-31 00:00:00+00:00,0.0022290496
2031-01-31 00:00:00+00:00,0.0019884603
2031-02-28 00:00:00+00:00,0.06271316
2031-03-31 00:00:00+00:00,0.022452457
2031-04-30 00:00:00+00:00,0.003059793
2031-05-31 00:00:00+00:00,0.0016884197
2031-06-30 00:00:00+00:00,0.00014502545
2031-07-31 00:00:00+00:00,0.002527432
2031-08-31 00:00:00+00:00,0.0055939057
2031-09-30 00:00:00+00:00,0.0011330787
2031-10-31 00:00:00+00:00,0.00021497243
2031-11-30 00:00:00+00:00,0.0027044923
2031-12-31 00:00:00+00:00,0.011683297
2032-01-31 00:00:00+00:00,0.017643927
2032-02-29 00:00:00+00:00,0.010747742
2032-03-31 00:00:00+00:00,0.0047440194
2032-04-30 00:00:00+00:00,0.0014566284
2032-05-31 00:00:00+00:00,0.0010996567
2032-06-30 00:00:00+00:00,2.32311e-06
2032-07-31 00:00:00+00:00,0.0016378424
2032-08-31 00:00:00+00:00,0.002643444
2032-09-30 00:00:00+00:00,0.008869279
2032-10-31 00:00:00+00:00,0.0010777996
2032-11-30 00:00:00+00:00,0.069643185
2032-12-31 00:00:00+00:00,0.007108475
2033-01-31 00:00:00+00:00,0.5009377
2033-02-28 00:00:00+00:00,0.21345314
2033-03-31 00:00:00+00:00,0.094761856
2033-04-30 00:00:00+00:00,0.07096375
2033-05-31 00:00:00+00:00,0.11407896
2033-06-30 00:00:00+00:00,0.040913798
2033-07-31 00:00:00+00:00,0.011683291
2033-08-31 00:00:00+00:00,0.0052218433
2033-09-30 00:00:00+00:00,0.041652225
2033-10-31 00:00:00+00:00,0.0034484935
2033-11-30 00:00:00+00:00,0.00054556667
2033-12-31 00:00:00+00:00,0.00010263081
2034-01-31 00:00:00+00:00,0.054451983
2034-02-28 00:00:00+00:00,0.07588237
2034-03-31 00:00:00+00:00,0.11196815
2034-04-30 00:00:00+00:00,0.002604507
2034-05-31 00:00:00+00:00,0.0023123731
2034-06-30 00:00:00+00:00,6.267294e-05
2034-07-31 00:00:00+00:00,0.002273063
2034-08-31 00:00:00+00:00,0.0016417581
2034-09-30 00:00:00+00:00,0.0006293178
2034-10-31 00:00:00+00:00,0.009246558
2034-11-30 00:00:00+00:00,0.014004332
2034-12-31 00:00:00+00:00,0.1162869
2035-01-31 00:00:00+00:00,0.31460682
2035-02-28 00:00:00+00:00,0.123304285
2035-03-31 00:00:00+00:00,0.111291945
2035-04-30 00:00:00+00:00,0.017038321
2035-05-31 00:00:00+00:00,0.005695495
2035-06-30 00:00:00+00:00,0.0021067518
2035-07-31 00:00:00+00:00,0.00025286325
2035-08-31 00:00:00+00:00,0.0020811926
2035-09-30 00:00:00+00:00,0.00044640046
2035-10-31 00:00:00+00:00,5.9973598e-05
