time,runoff_month_CNRM-CM5_rcp85
2051-03-31 00:00:00+00:00,0.08933345
2051-04-30 00:00:00+00:00,0.012166468
2051-05-31 00:00:00+00:00,0.014479559
2051-06-30 00:00:00+00:00,0.0043764426
2051-07-31 00:00:00+00:00,0.0016296344
2051-08-31 00:00:00+00:00,0.0001659531
2051-09-30 00:00:00+00:00,0.0004213887
2051-10-31 00:00:00+00:00,8.446892e-07
2051-11-30 00:00:00+00:00,3.267145e-05
2051-12-31 00:00:00+00:00,0.005862982
2052-01-31 00:00:00+00:00,0.07242657
2052-02-29 00:00:00+00:00,0.012925452
2052-03-31 00:00:00+00:00,0.09116699
2052-04-30 00:00:00+00:00,0.0040430217
2052-05-31 00:00:00+00:00,0.0035838315
2052-06-30 00:00:00+00:00,0.00036728045
2052-07-31 00:00:00+00:00,0.011858177
2052-08-31 00:00:00+00:00,0.01398982
2052-09-30 00:00:00+00:00,0.032869022
2052-10-31 00:00:00+00:00,0.0022599557
2052-11-30 00:00:00+00:00,0.0030255564
2052-12-31 00:00:00+00:00,0.00022754767
2053-01-31 00:00:00+00:00,0.021998202
2053-02-28 00:00:00+00:00,0.0038440293
2053-03-31 00:00:00+00:00,0.08363874
2053-04-30 00:00:00+00:00,0.00568064
2053-05-31 00:00:00+00:00,0.00038409335
2053-06-30 00:00:00+00:00,0.00021999568
2053-07-31 00:00:00+00:00,0.0046740198
2053-08-31 00:00:00+00:00,0.0022073565
2053-09-30 00:00:00+00:00,0.006308829
2053-10-31 00:00:00+00:00,0.00066295365
2053-11-30 00:00:00+00:00,0.000543539
2053-12-31 00:00:00+00:00,0.0001781901
2054-01-31 00:00:00+00:00,0.004841026
2054-02-28 00:00:00+00:00,0.008170081
2054-03-31 00:00:00+00:00,0.051458918
2054-04-30 00:00:00+00:00,0.00057005923
2054-05-31 00:00:00+00:00,0.00023170076
2054-06-30 00:00:00+00:00,9.4217125e-05
2054-07-31 00:00:00+00:00,0.0025430275
2054-08-31 00:00:00+00:00,0.013462016
2054-09-30 00:00:00+00:00,0.0015160854
2054-10-31 00:00:00+00:00,0.006038593
2054-11-30 00:00:00+00:00,0.051825427
2054-12-31 00:00:00+00:00,0.009405
2055-01-31 00:00:00+00:00,0.095822275
2055-02-28 00:00:00+00:00,0.23168401
2055-03-31 00:00:00+00:00,0.037586946
2055-04-30 00:00:00+00:00,0.012105096
