time,runoff_month_MIROC5_rcp85
2053-02-28 00:00:00+00:00,0.0029485081
2053-03-31 00:00:00+00:00,0.032645844
2053-04-30 00:00:00+00:00,0.00067626423
2053-05-31 00:00:00+00:00,0.00011842713
2053-06-30 00:00:00+00:00,0.00039862655
2053-07-31 00:00:00+00:00,0.0074025006
2053-08-31 00:00:00+00:00,0.018149404
2053-09-30 00:00:00+00:00,0.00080856547
2053-10-31 00:00:00+00:00,0.0115478635
2053-11-30 00:00:00+00:00,0.011397487
2053-12-31 00:00:00+00:00,0.03510308
2054-01-31 00:00:00+00:00,0.020068292
2054-02-28 00:00:00+00:00,0.02764187
2054-03-31 00:00:00+00:00,0.040660627
2054-04-30 00:00:00+00:00,0.0069914307
2054-05-31 00:00:00+00:00,0.0014437239
2054-06-30 00:00:00+00:00,7.691919e-05
2054-07-31 00:00:00+00:00,0.002852273
2054-08-31 00:00:00+00:00,0.014175587
2054-09-30 00:00:00+00:00,0.002984444
2054-10-31 00:00:00+00:00,0.00045597463
2054-11-30 00:00:00+00:00,0.0005092985
2054-12-31 00:00:00+00:00,0.00607074
