time,baseflow_month_HadGEM2-ES_rcp45
2049-05-31 00:00:00+00:00,0.03700658
2049-06-30 00:00:00+00:00,0.03125621
2049-07-31 00:00:00+00:00,0.028315952
2049-08-31 00:00:00+00:00,0.027648587
2049-09-30 00:00:00+00:00,0.027221702
2049-10-31 00:00:00+00:00,0.026892573
2049-11-30 00:00:00+00:00,0.033861358
2049-12-31 00:00:00+00:00,0.06933804
2050-01-31 00:00:00+00:00,0.5333965
2050-02-28 00:00:00+00:00,0.48296052
2050-03-31 00:00:00+00:00,0.19037451
2050-04-30 00:00:00+00:00,0.08015035
2050-05-31 00:00:00+00:00,0.056442
2050-06-30 00:00:00+00:00,0.044134945
2050-07-31 00:00:00+00:00,0.038047858
2050-08-31 00:00:00+00:00,0.035152834
2050-09-30 00:00:00+00:00,0.034369864
2050-10-31 00:00:00+00:00,0.03386666
2050-11-30 00:00:00+00:00,0.033463657
2050-12-31 00:00:00+00:00,0.0629206
2051-01-31 00:00:00+00:00,0.17960614
2051-02-28 00:00:00+00:00,0.108357616
2051-03-31 00:00:00+00:00,0.10588624
2051-04-30 00:00:00+00:00,0.05243468
2051-05-31 00:00:00+00:00,0.03966795
2051-06-30 00:00:00+00:00,0.034074783
2051-07-31 00:00:00+00:00,0.03287042
2051-08-31 00:00:00+00:00,0.03243355
2051-09-30 00:00:00+00:00,0.032186564
2051-10-31 00:00:00+00:00,0.032135006
2051-11-30 00:00:00+00:00,0.031655062
2051-12-31 00:00:00+00:00,0.031312577
2052-01-31 00:00:00+00:00,0.035222355
2052-02-29 00:00:00+00:00,0.08396655
2052-03-31 00:00:00+00:00,0.22204866
2052-04-30 00:00:00+00:00,0.084819205
2052-05-31 00:00:00+00:00,0.05795629
2052-06-30 00:00:00+00:00,0.04326883
2052-07-31 00:00:00+00:00,0.03793747
2052-08-31 00:00:00+00:00,0.0359057
2052-09-30 00:00:00+00:00,0.034909535
2052-10-31 00:00:00+00:00,0.034188963
2052-11-30 00:00:00+00:00,0.03641371
2052-12-31 00:00:00+00:00,0.040509347
2053-01-31 00:00:00+00:00,0.09424827
2053-02-28 00:00:00+00:00,0.44849876
2053-03-31 00:00:00+00:00,0.26579958
2053-04-30 00:00:00+00:00,0.10318763
2053-05-31 00:00:00+00:00,0.06579683
2053-06-30 00:00:00+00:00,0.04710761
2053-07-31 00:00:00+00:00,0.039151628
2053-08-31 00:00:00+00:00,0.036469296
2053-09-30 00:00:00+00:00,0.035697408
2053-10-31 00:00:00+00:00,0.035162926
2053-11-30 00:00:00+00:00,0.034748547
2053-12-31 00:00:00+00:00,0.034554217
2054-01-31 00:00:00+00:00,0.03469354
2054-02-28 00:00:00+00:00,0.038721234
2054-03-31 00:00:00+00:00,0.06469207
2054-04-30 00:00:00+00:00,0.08424746
2054-05-31 00:00:00+00:00,0.039822213
2054-06-30 00:00:00+00:00,0.035786
2054-07-31 00:00:00+00:00,0.03434171
2054-08-31 00:00:00+00:00,0.033965185
2054-09-30 00:00:00+00:00,0.034216393
2054-10-31 00:00:00+00:00,0.03773026
2054-11-30 00:00:00+00:00,0.037982997
2054-12-31 00:00:00+00:00,0.03549041
2055-01-31 00:00:00+00:00,0.036010295
2055-02-28 00:00:00+00:00,0.07713276
2055-03-31 00:00:00+00:00,0.06605981
2055-04-30 00:00:00+00:00,0.04306041
2055-05-31 00:00:00+00:00,0.037095897
2055-06-30 00:00:00+00:00,0.034020804
2055-07-31 00:00:00+00:00,0.033054307
2055-08-31 00:00:00+00:00,0.03270121
2055-09-30 00:00:00+00:00,0.03267629
2055-10-31 00:00:00+00:00,0.032301433
2055-11-30 00:00:00+00:00,0.03189917
2055-12-31 00:00:00+00:00,0.031989712
2056-01-31 00:00:00+00:00,0.03194706
